City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
206,Sept-Iles,CA,2021-05-31 15:33:43,mist,50.2001,-66.3821,44.26,92,90,5.01
207,Saint George,US,2021-05-31 15:21:01,clear sky,37.1041,-113.5841,82.87,16,1,1.99
208,Khandyga,RU,2021-05-31 15:34:58,moderate rain,62.6667,135.6,45.97,92,60,1.66
209,Saint-Georges,GD,2021-05-31 15:26:47,few clouds,12.0564,-61.7485,85.68,70,20,23.02
210,Nazarovo,RU,2021-05-31 15:34:59,few clouds,56.0064,90.3914,47.79,72,15,7.14
211,Evensk,RU,2021-05-31 15:26:53,overcast clouds,61.95,159.2333,40.05,82,97,6.96
212,Verkh-Suetka,RU,2021-05-31 15:34:59,few clouds,53.3,80.05,67.44,56,19,10.27
213,Avera,US,2021-05-31 15:35:00,broken clouds,33.194,-82.5271,75.7,47,67,7.2
214,Luwuk,ID,2021-05-31 15:35:00,overcast clouds,-0.9516,122.7875,77.61,88,100,4.12
215,Mbandaka,CD,2021-05-31 15:27:23,light rain,0.0487,18.2603,75.79,88,98,2.06
216,Inirida,CO,2021-05-31 15:30:46,overcast clouds,3.8653,-67.9239,84.11,76,89,2.06
217,Shrewsbury,GB,2021-05-31 15:31:44,scattered clouds,52.7101,-2.7521,73.38,53,46,7.31
218,Belmonte,BR,2021-05-31 15:26:29,overcast clouds,-15.8631,-38.8828,81.1,78,92,8.03
219,Ulaangom,MN,2021-05-31 15:35:01,clear sky,49.9811,92.0667,54.34,37,0,3.11
220,Saint-Philippe,RE,2021-05-31 15:35:03,few clouds,-21.3585,55.7679,72.99,80,24,6.13
221,Grants Pass,US,2021-05-31 15:30:16,clear sky,42.439,-123.3284,74.08,56,1,0.0
222,Margate,GB,2021-05-31 15:35:03,clear sky,51.3813,1.3862,71.96,85,0,12.46
223,Haines Junction,CA,2021-05-31 15:26:42,overcast clouds,60.7522,-137.5108,44.55,76,100,3.44
224,Acarau,BR,2021-05-31 15:35:04,few clouds,-2.8856,-40.12,87.01,60,24,12.8
225,Wahiawa,US,2021-05-31 15:35:04,overcast clouds,21.5028,-158.0236,70.12,84,90,2.04
226,Sumbe,AO,2021-05-31 15:35:05,clear sky,-11.2061,13.8437,80.44,70,2,5.17
227,Aykhal,RU,2021-05-31 15:28:12,broken clouds,66.0,111.5,53.38,43,64,12.95
228,Kharp,RU,2021-05-31 15:35:05,broken clouds,66.8014,65.8081,42.37,77,79,9.53
229,Saurimo,AO,2021-05-31 15:35:06,clear sky,-9.6608,20.3916,73.13,33,8,3.33
230,High Level,CA,2021-05-31 15:35:06,few clouds,58.5169,-117.136,59.11,58,20,1.52
231,Lovozero,RU,2021-05-31 15:35:07,overcast clouds,68.005,35.0117,47.43,66,94,17.92
232,Husavik,IS,2021-05-31 15:26:23,scattered clouds,66.0449,-17.3389,55.31,44,46,16.62
233,Manakara,MG,2021-05-31 15:35:07,light rain,-22.1333,48.0167,71.56,88,5,3.27
234,Nongan,CN,2021-05-31 15:35:08,light rain,44.382,125.1685,68.41,40,100,11.07
235,Samarai,PG,2021-05-31 15:25:26,overcast clouds,-10.6167,150.6667,78.73,78,100,20.87
236,Allahganj,IN,2021-05-31 15:35:08,clear sky,27.55,79.6833,95.22,36,2,4.76
237,Nogent-Le-Rotrou,FR,2021-05-31 15:35:09,clear sky,48.3333,1.0,71.8,62,0,11.43
238,Cherskiy,RU,2021-05-31 15:35:09,few clouds,68.75,161.3,52.29,39,13,8.21
239,Bogande,BF,2021-05-31 15:35:10,overcast clouds,12.9714,-0.1436,105.33,16,91,4.97
240,Neyshabur,IR,2021-05-31 15:35:10,broken clouds,36.2133,58.7958,88.14,14,66,13.13
