City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
260,Kamenka,RU,2021-05-31 15:25:24,overcast clouds,51.3223,42.7678,59.36,78,100,8.77
261,Nara,JP,2021-05-31 15:25:25,scattered clouds,34.6851,135.8049,65.91,73,37,1.25
262,Copiapo,CL,2021-05-31 15:22:08,clear sky,-27.3667,-70.3333,55.09,11,0,2.01
263,Codrington,AU,2021-05-31 15:25:25,overcast clouds,-38.2667,141.9667,49.57,41,100,11.92
264,Bose,IT,2021-05-31 15:25:25,scattered clouds,45.4612,8.0137,72.09,53,27,5.1
265,Samarai,PG,2021-05-31 15:25:26,overcast clouds,-10.6167,150.6667,78.73,78,100,20.87
266,Vao,NC,2021-05-31 15:25:26,overcast clouds,-22.6667,167.4833,69.3,59,100,17.67
267,Progreso,MX,2021-05-31 15:22:17,clear sky,21.2833,-89.6667,84.31,66,8,8.75
268,Tagusao,PH,2021-05-31 15:25:27,broken clouds,9.1924,117.8141,81.59,82,71,4.72
269,Karpathos,GR,2021-05-31 15:25:27,clear sky,35.507,27.2132,76.96,69,0,9.91
270,Vredendal,ZA,2021-05-31 15:25:27,scattered clouds,-31.6683,18.5012,61.32,63,37,12.8
271,Anadyr,RU,2021-05-31 15:25:28,clear sky,64.75,177.4833,36.1,69,0,3.69
272,Bilma,NE,2021-05-31 15:25:28,broken clouds,18.6853,12.9164,106.81,6,83,13.69
273,Harare,ZW,2021-05-31 15:21:18,few clouds,-17.8294,31.0539,48.65,43,12,7.92
274,Kuchinarai,TH,2021-05-31 15:25:29,overcast clouds,16.541,104.05,92.71,64,99,5.03
275,Prado,BR,2021-05-31 15:25:30,scattered clouds,-17.3411,-39.2208,77.94,81,33,9.51
276,Puerto Maldonado,PE,2021-05-31 15:25:30,overcast clouds,-12.6,-69.1833,73.8,83,90,3.44
277,Nuevitas,CU,2021-05-31 15:25:31,scattered clouds,21.5453,-77.2644,85.44,68,46,9.93
278,Maragogi,BR,2021-05-31 15:25:31,few clouds,-9.0122,-35.2225,81.97,71,19,8.03
279,Swellendam,ZA,2021-05-31 15:25:32,light rain,-34.0226,20.4417,61.18,76,35,7.65
280,Mecca,SA,2021-05-31 15:25:32,few clouds,21.4267,39.8261,102.2,25,19,14.67
281,North Bend,US,2021-05-31 15:25:32,clear sky,43.4065,-124.2243,62.85,76,1,0.0
282,Moosomin,CA,2021-05-31 15:25:33,broken clouds,50.1333,-101.6677,61.59,41,61,9.64
283,Longyearbyen,SJ,2021-05-31 15:25:34,broken clouds,78.2186,15.6401,35.44,69,75,10.36
284,Thompson,CA,2021-05-31 15:21:53,overcast clouds,55.7435,-97.8558,55.56,62,90,4.61
285,Kaya,BF,2021-05-31 15:25:34,overcast clouds,13.0917,-1.0844,104.04,18,98,3.33
286,Chiungutwa,TZ,2021-05-31 15:25:35,moderate rain,-10.8833,38.9833,72.34,87,71,5.37
287,Kizukuri,JP,2021-05-31 15:25:35,scattered clouds,40.8061,140.3861,50.95,87,44,4.63
288,Guerrero Negro,MX,2021-05-31 15:25:06,clear sky,27.9769,-114.0611,62.01,73,2,8.7
289,Harrisonburg,US,2021-05-31 15:25:35,broken clouds,38.4496,-78.8689,66.24,47,75,3.29
290,Mari-Turek,RU,2021-05-31 15:25:36,overcast clouds,56.7895,49.6235,51.87,62,100,8.84
291,Halayhay,PH,2021-05-31 15:25:36,overcast clouds,14.3739,120.8133,86.07,80,100,3.6
292,Cukai,MY,2021-05-31 15:25:37,broken clouds,4.25,103.4167,84.34,86,62,4.27
293,Totma,RU,2021-05-31 15:25:37,few clouds,59.9747,42.7642,55.06,37,23,2.19
294,Khatanga,RU,2021-05-31 15:25:37,moderate rain,71.9667,102.5,35.33,98,100,8.12
295,Yarmouth,US,2021-05-31 15:25:38,mist,41.7057,-70.2286,57.34,83,90,5.01
296,Kiruna,SE,2021-05-31 15:25:38,clear sky,67.8557,20.2251,49.12,57,0,11.5
297,Chadiza,ZM,2021-05-31 15:25:39,clear sky,-14.0678,32.4392,74.93,40,9,6.15
298,Myskhako,RU,2021-05-31 15:25:39,scattered clouds,44.6714,37.7433,76.82,72,46,4.97
299,Ramos Arizpe,MX,2021-05-31 15:25:40,broken clouds,25.55,-100.9667,75.83,60,75,6.91
300,Soyo,AO,2021-05-31 15:25:40,clear sky,-6.1349,12.3689,84.25,74,2,10.58
301,Alice Springs,AU,2021-05-31 15:23:52,scattered clouds,-23.7,133.8833,56.75,30,40,7.65
302,Road Town,VG,2021-05-31 15:21:35,few clouds,18.4167,-64.6167,85.19,70,20,11.5
303,Yantarnyy,RU,2021-05-31 15:25:41,overcast clouds,54.8717,19.9381,58.86,61,97,7.49
304,Teya,RU,2021-05-31 15:25:41,overcast clouds,60.3778,92.6267,52.29,61,100,5.12
305,Eyrarbakki,IS,2021-05-31 15:25:42,overcast clouds,63.863,-21.1481,51.85,78,100,20.76
306,Kytmanovo,RU,2021-05-31 15:25:42,clear sky,53.4593,85.4479,60.37,68,6,7.23
307,Belyy Yar,RU,2021-05-31 15:25:42,clear sky,53.6039,91.3903,51.69,58,0,2.73
308,Beyneu,KZ,2021-05-31 15:25:43,clear sky,45.3167,55.2,83.95,32,1,19.8
309,Nisia Floresta,BR,2021-05-31 15:24:11,broken clouds,-6.0911,-35.2086,85.01,75,77,11.72
310,Whitehorse,CA,2021-05-31 15:25:43,broken clouds,60.7161,-135.0538,48.97,66,75,15.99
311,Guaca,CO,2021-05-31 15:25:44,broken clouds,6.8762,-72.8559,63.68,65,68,1.74
312,Ambulu,ID,2021-05-31 15:25:44,scattered clouds,-8.345,113.6058,75.36,88,47,1.81
313,Sola,VU,2021-05-31 15:25:46,overcast clouds,-13.8833,167.55,77.67,89,90,5.75
314,Arraial Do Cabo,BR,2021-05-31 15:22:02,overcast clouds,-22.9661,-42.0278,73.36,88,90,10.36
315,Jabinyanah,TN,2021-05-31 15:25:46,overcast clouds,35.035,10.9081,78.6,49,93,15.28
316,Deputatskiy,RU,2021-05-31 15:25:47,overcast clouds,69.3,139.9,53.04,49,94,4.27
317,Topeka,US,2021-05-31 15:25:47,moderate rain,39.0483,-95.678,60.26,95,90,8.05
318,Umm Lajj,SA,2021-05-31 15:25:48,clear sky,25.0213,37.2685,90.55,45,2,15.88
319,Kano,NG,2021-05-31 15:25:48,clear sky,12.0001,8.5167,105.69,11,0,3.44
320,Mnogovershinnyy,RU,2021-05-31 15:25:48,broken clouds,53.9353,139.9242,43.79,66,73,4.47
321,Port-Gentil,GA,2021-05-31 15:25:49,light rain,-0.7193,8.7815,80.56,89,90,10.36
322,Ancud,CL,2021-05-31 15:25:49,moderate rain,-41.8697,-73.8203,60.22,98,100,16.98
323,Mossoro,BR,2021-05-31 15:25:50,broken clouds,-5.1875,-37.3442,96.75,44,75,4.61
324,Sambava,MG,2021-05-31 15:25:50,clear sky,-14.2667,50.1667,76.44,77,0,9.19
325,Berwick,US,2021-05-31 15:25:50,clear sky,41.0545,-76.2333,67.35,63,5,9.98
326,Bakaly,RU,2021-05-31 15:25:51,overcast clouds,55.1789,53.8028,51.71,78,99,9.75
327,College,US,2021-05-31 15:25:52,broken clouds,64.8569,-147.8028,57.2,66,75,0.0
328,Sao Joao Da Barra,BR,2021-05-31 15:25:52,overcast clouds,-21.6403,-41.0511,82.49,78,94,4.03
329,Douglas,US,2021-05-31 15:25:53,clear sky,41.3,-96.167,64.31,75,1,1.99
330,Poum,NC,2021-05-31 15:25:53,scattered clouds,-20.2333,164.0167,71.91,55,32,15.39
331,Bathsheba,BB,2021-05-31 15:25:54,scattered clouds,13.2167,-59.5167,88.41,51,40,19.89
332,Xuddur,SO,2021-05-31 15:25:16,overcast clouds,4.1213,43.8894,85.12,43,100,8.14
333,Angoram,PG,2021-05-31 15:24:50,overcast clouds,-4.0625,144.0661,75.16,99,98,0.98
334,Osoyoos,CA,2021-05-31 15:25:55,overcast clouds,49.0331,-119.4524,70.0,52,100,2.3
335,Ayan,RU,2021-05-31 15:25:56,overcast clouds,56.45,138.1667,38.25,94,87,4.85
336,Sancti Spiritus,CU,2021-05-31 15:25:56,clear sky,21.9297,-79.4425,84.47,60,3,6.04
337,Zhelyabovka,UA,2021-05-31 15:25:56,overcast clouds,45.3988,34.7578,63.64,84,100,1.86
338,Sabzevar,IR,2021-05-31 15:25:57,scattered clouds,36.2126,57.6819,99.68,10,40,9.22
339,Matara,LK,2021-05-31 15:25:57,overcast clouds,5.9485,80.5353,80.47,86,88,13.82
340,Limbang,MY,2021-05-31 15:25:58,overcast clouds,4.75,115.0,84.31,95,100,1.66
341,Plyussa,RU,2021-05-31 15:25:58,moderate rain,58.4308,29.3654,59.2,46,100,3.8
342,Neiafu,TO,2021-05-31 15:25:58,light rain,-18.65,-173.9833,77.68,94,75,0.0
343,Srivardhan,IN,2021-05-31 15:25:59,overcast clouds,18.0333,73.0167,81.5,81,100,8.95
344,Shenzhen,CN,2021-05-31 15:25:56,light rain,22.5455,114.0683,84.27,92,100,5.14
345,Vila Velha,BR,2021-05-31 15:23:08,broken clouds,-20.3297,-40.2925,84.96,64,75,10.36
346,Tautira,PF,2021-05-31 15:21:27,scattered clouds,-17.7333,-149.15,71.62,65,49,15.19
347,Montevista,PH,2021-05-31 15:26:00,heavy intensity rain,7.6933,125.9889,72.7,97,100,2.55
348,Mujiayingzi,CN,2021-05-31 15:26:00,overcast clouds,42.1167,118.7833,58.68,69,100,12.8
349,Payo,ID,2021-05-31 15:26:01,overcast clouds,-3.7508,103.6372,73.56,97,100,2.8
350,Dunedin,NZ,2021-05-31 15:26:01,overcast clouds,-45.8742,170.5036,44.8,84,100,11.99
351,Reyes,BO,2021-05-31 15:26:02,light rain,-14.3167,-67.3833,69.96,78,90,4.61
352,Magistralnyy,RU,2021-05-31 15:26:02,overcast clouds,56.1725,107.4458,41.58,93,86,3.6
353,Los Llanos De Aridane,ES,2021-05-31 15:26:03,broken clouds,28.6585,-17.9182,67.75,76,75,10.42
354,Wenling,CN,2021-05-31 15:26:03,broken clouds,28.3669,121.36,69.17,93,79,3.2
355,Pringsewu,ID,2021-05-31 15:26:03,overcast clouds,-5.3582,104.9744,74.61,95,94,4.56
356,Jian,CN,2021-05-31 15:26:04,light rain,27.1172,114.9793,73.72,93,68,0.83
357,Mpika,ZM,2021-05-31 15:26:04,few clouds,-11.8343,31.4529,66.56,47,23,7.72
358,Fare,PF,2021-05-31 15:25:47,scattered clouds,-16.7,-151.0167,78.01,67,44,16.89
359,Vestmanna,FO,2021-05-31 15:26:05,broken clouds,62.1564,-7.1664,56.32,62,75,11.41
360,Kabanjahe,ID,2021-05-31 15:26:05,overcast clouds,3.1001,98.4908,63.36,97,100,4.29
361,Touros,BR,2021-05-31 15:26:06,overcast clouds,-5.1989,-35.4608,85.1,63,85,14.03
362,Rock Sound,BS,2021-05-31 15:26:06,overcast clouds,24.9,-76.2,78.6,80,99,13.58
363,Petropavl,KZ,2021-05-31 15:26:07,light rain,54.8753,69.1628,65.52,84,100,4.68
364,Taltal,CL,2021-05-31 15:26:07,clear sky,-25.4,-70.4833,70.03,59,4,3.8
365,Muros,ES,2021-05-31 15:26:07,scattered clouds,42.7762,-9.0603,82.9,61,34,4.32
366,Havelock,US,2021-05-31 15:26:08,clear sky,34.8791,-76.9013,71.06,64,1,4.0
367,Ketchikan,US,2021-05-31 15:21:14,heavy intensity rain,55.3422,-131.6461,57.18,100,90,12.66
368,Teguise,ES,2021-05-31 15:26:08,broken clouds,29.0605,-13.564,70.02,60,75,15.03
369,Chapais,CA,2021-05-31 15:21:24,scattered clouds,49.7834,-74.8492,64.18,29,36,6.46
370,Sur,OM,2021-05-31 15:26:09,overcast clouds,22.5667,59.5289,95.16,33,89,4.74
371,Alberton,CA,2021-05-31 15:26:09,overcast clouds,46.8168,-64.0654,60.93,90,99,9.35
372,Iqaluit,CA,2021-05-31 15:26:10,broken clouds,63.7506,-68.5145,35.33,74,75,5.99
373,Talaya,RU,2021-05-31 15:26:10,overcast clouds,61.3833,152.75,36.77,91,100,5.77
374,Green River,US,2021-05-31 15:21:21,clear sky,41.5286,-109.4662,60.15,48,0,5.82
375,Arenapolis,BR,2021-05-31 15:26:11,broken clouds,-14.4503,-56.8461,87.04,37,78,4.03
376,Melfi,IT,2021-05-31 15:26:11,broken clouds,40.9965,15.6514,72.5,30,73,18.28
377,Celestun,MX,2021-05-31 15:26:11,few clouds,20.8667,-90.4,84.06,60,14,9.98
378,Quesnel,CA,2021-05-31 15:26:12,clear sky,52.9999,-122.5029,55.9,82,1,2.3
379,Awbari,LY,2021-05-31 15:23:41,clear sky,26.5921,12.7805,102.97,9,5,11.21
380,Abha,SA,2021-05-31 15:26:12,clear sky,18.2164,42.5053,84.45,9,0,15.05
381,Kuryk,KZ,2021-05-31 15:26:13,clear sky,43.2,51.65,74.32,52,0,16.51
382,Knysna,ZA,2021-05-31 15:26:13,broken clouds,-34.0363,23.0471,57.58,70,64,7.87
383,Joniskis,LT,2021-05-31 15:26:14,overcast clouds,56.2403,23.6153,65.32,59,97,3.2
384,Two Rivers,US,2021-05-31 15:26:14,few clouds,44.1539,-87.5693,66.69,42,20,6.91
385,Harper,LR,2021-05-31 15:26:15,light rain,4.375,-7.7169,80.47,81,99,8.72
386,Okhotsk,RU,2021-05-31 15:26:15,overcast clouds,59.3833,143.3,38.62,87,100,5.88
387,Pisco,PE,2021-05-31 15:23:04,smoke,-13.7,-76.2167,66.25,82,90,0.0
388,Fukue,JP,2021-05-31 15:26:16,overcast clouds,32.6881,128.8419,69.49,73,100,7.87
389,Maldonado,UY,2021-05-31 15:26:16,few clouds,-34.6667,-54.9167,61.99,56,13,20.38
390,Garowe,SO,2021-05-31 15:26:16,overcast clouds,8.4054,48.4845,92.7,29,95,13.96
391,Fort Nelson,CA,2021-05-31 15:26:17,scattered clouds,58.8053,-122.7002,56.79,54,40,3.44
392,Kalavad,IN,2021-05-31 15:26:17,clear sky,22.2167,70.3833,90.16,57,6,19.08
393,Tessalit,ML,2021-05-31 15:26:18,clear sky,20.1986,1.0114,110.25,4,0,14.65
394,Matsuura,JP,2021-05-31 15:26:18,overcast clouds,33.3271,129.721,71.89,74,100,7.74
395,Luanda,AO,2021-05-31 15:26:11,clear sky,-8.8368,13.2343,80.6,78,0,10.36
396,Magdagachi,RU,2021-05-31 15:26:19,broken clouds,53.45,125.8,47.26,94,72,5.1
397,Narovchat,RU,2021-05-31 15:26:19,overcast clouds,53.8765,43.6946,45.16,89,100,8.66
398,Kambove,CD,2021-05-31 15:26:20,clear sky,-10.8764,26.5969,71.96,40,3,2.24
399,Naryan-Mar,RU,2021-05-31 15:26:20,overcast clouds,67.6713,53.087,42.44,85,100,17.05
400,Severo-Kurilsk,RU,2021-05-31 15:26:20,light rain,50.6789,156.125,37.04,98,100,27.81
401,Paamiut,GL,2021-05-31 15:26:21,overcast clouds,61.994,-49.6678,36.91,84,94,7.11
402,Arequipa,PE,2021-05-31 15:26:21,clear sky,-16.3989,-71.535,66.27,22,0,6.91
403,Halifax,CA,2021-05-31 15:26:22,light intensity drizzle,44.6453,-63.5724,55.29,96,90,4.0
404,Lavrentiya,RU,2021-05-31 15:26:22,few clouds,65.5833,-171.0,28.94,87,22,8.93
405,Karasjok,NO,2021-05-31 15:26:23,overcast clouds,69.4719,25.5112,50.11,55,100,16.4
406,Husavik,IS,2021-05-31 15:26:23,scattered clouds,66.0449,-17.3389,55.31,44,46,16.62
407,San Quintin,MX,2021-05-31 15:23:00,broken clouds,30.4833,-115.95,61.16,73,54,4.23
408,Payakumbuh,ID,2021-05-31 15:26:23,overcast clouds,-0.2202,100.6308,71.53,96,100,3.31
409,Honningsvag,NO,2021-05-31 15:26:24,light intensity drizzle,70.9821,25.9704,44.35,81,75,24.16
410,Walvis Bay,NA,2021-05-31 15:26:24,clear sky,-22.9575,14.5053,74.35,40,0,22.91
411,Huaral,PE,2021-05-31 15:26:25,overcast clouds,-11.495,-77.2078,62.53,75,100,3.89
412,Fortuna,US,2021-05-31 15:26:25,broken clouds,40.5982,-124.1573,58.93,82,78,4.5
413,Truth Or Consequences,US,2021-05-31 15:24:00,clear sky,33.1284,-107.2528,75.43,47,1,9.95
414,Les Cayes,HT,2021-05-31 15:26:26,overcast clouds,18.2,-73.75,84.04,66,100,6.58
415,Hithadhoo,MV,2021-05-31 15:26:26,broken clouds,-0.6,73.0833,84.07,70,82,16.64
416,Colac,AU,2021-05-31 15:26:27,overcast clouds,-38.3333,143.5833,48.83,68,100,4.29
417,Crib Point,AU,2021-05-31 15:26:27,overcast clouds,-38.35,145.2,53.91,66,100,12.68
418,Ko Samui,TH,2021-05-31 15:25:59,broken clouds,9.5357,99.9357,85.51,70,65,4.14
419,Buraydah,SA,2021-05-31 15:21:47,broken clouds,26.326,43.975,108.05,8,83,6.51
420,Tornio,FI,2021-05-31 15:26:28,broken clouds,65.8481,24.1466,62.62,50,70,9.64
421,Tecoanapa,MX,2021-05-31 15:26:28,overcast clouds,16.5167,-98.75,87.1,60,87,2.15
422,Mount Isa,AU,2021-05-31 15:26:28,scattered clouds,-20.7333,139.5,58.77,63,40,0.0
423,Ucluelet,CA,2021-05-31 15:25:30,overcast clouds,48.9329,-125.5528,62.1,91,100,3.51
424,Livingston,GB,2021-05-31 15:26:29,clear sky,55.9029,-3.5226,69.87,71,0,11.16
425,Belmonte,BR,2021-05-31 15:26:29,overcast clouds,-15.8631,-38.8828,81.1,78,92,8.03
426,Manono,CD,2021-05-31 15:26:30,broken clouds,-7.3,27.4167,88.23,30,59,4.41
427,Flinders,AU,2021-05-31 15:22:18,clear sky,-34.5833,150.8552,49.21,83,2,1.01
428,Saint-Francois,FR,2021-05-31 15:26:30,clear sky,46.4154,3.9054,79.68,41,0,5.75
429,Kirakira,SB,2021-05-31 15:26:31,overcast clouds,-10.4544,161.9205,77.9,89,94,9.08
430,Inuvik,CA,2021-05-31 15:26:31,scattered clouds,68.3499,-133.7218,41.86,71,40,6.91
431,Fernie,CA,2021-05-31 15:26:32,broken clouds,49.5,-115.0687,65.61,51,68,2.86
432,Ahuimanu,US,2021-05-31 15:26:33,clear sky,21.4447,-157.8378,73.11,77,1,0.0
433,Silifke,TR,2021-05-31 15:26:33,broken clouds,36.3778,33.9344,78.4,54,59,13.09
434,Yar-Sale,RU,2021-05-31 15:26:33,clear sky,66.8333,70.8333,46.33,37,5,13.24
435,Aklavik,CA,2021-05-31 15:21:49,overcast clouds,68.2191,-135.0107,41.83,93,90,14.97
436,Miramar,US,2021-05-31 15:23:02,few clouds,25.9873,-80.2323,88.02,66,20,8.05
437,Coatzacoalcos,MX,2021-05-31 15:25:16,few clouds,18.15,-94.4167,84.11,89,20,4.68
438,Roald,NO,2021-05-31 15:26:34,clear sky,62.5833,6.1333,74.16,72,0,13.8
439,Amapa,BR,2021-05-31 15:26:34,few clouds,1.0,-52.0,83.95,69,17,3.04
440,Mikumi,TZ,2021-05-31 15:26:35,light rain,-7.4041,36.9831,70.74,88,49,3.69
441,Bentiu,SS,2021-05-31 15:26:35,broken clouds,9.2333,29.8333,103.66,18,53,3.87
442,Areosa,PT,2021-05-31 15:26:36,few clouds,41.7178,-8.8571,83.68,66,23,7.65
443,Hendersonville,US,2021-05-31 15:26:36,overcast clouds,36.3048,-86.62,71.49,58,87,3.0
444,Torbay,CA,2021-05-31 15:26:36,few clouds,47.6666,-52.7314,66.97,32,20,13.8
445,Talwara,IN,2021-05-31 15:26:37,broken clouds,31.9486,75.8667,78.37,59,78,7.05
446,Jiuquan,CN,2021-05-31 15:26:37,clear sky,39.7432,98.5174,71.82,10,0,14.92
447,Khalkhal,IR,2021-05-31 15:26:37,clear sky,37.6189,48.5258,71.26,41,0,4.79
448,Kenai,US,2021-05-31 15:26:38,scattered clouds,60.5544,-151.2583,49.03,87,40,6.91
449,Yining,CN,2021-05-31 15:26:38,light rain,29.0361,114.5636,73.11,95,13,2.33
450,Balykshi,KZ,2021-05-31 15:26:38,scattered clouds,47.0667,51.8667,78.8,61,40,22.37
451,Praia,CV,2021-05-31 15:26:39,scattered clouds,14.9215,-23.5087,79.34,61,40,25.32
452,Ostrovnoy,RU,2021-05-31 15:26:39,overcast clouds,68.0531,39.5131,44.49,85,100,19.39
453,Trelew,AR,2021-05-31 15:23:06,overcast clouds,-43.249,-65.3051,46.8,67,100,11.34
454,Teresopolis,BR,2021-05-31 15:26:39,heavy intensity rain,-22.4122,-42.9656,68.67,79,100,0.6
455,Byron Bay,AU,2021-05-31 15:26:40,few clouds,-28.65,153.6167,56.88,88,24,7.99
456,Dudinka,RU,2021-05-31 15:26:40,overcast clouds,69.4058,86.1778,32.67,96,100,11.68
457,Hemnesberget,NO,2021-05-31 15:22:14,overcast clouds,66.2333,13.6333,57.92,70,100,4.54
458,Kapit,MY,2021-05-31 15:26:41,overcast clouds,2.0167,112.9333,74.8,98,100,0.43
459,Namibe,AO,2021-05-31 15:26:41,clear sky,-15.1961,12.1522,78.96,55,0,13.18
460,Gamba,GA,2021-05-31 15:26:41,broken clouds,-2.65,10.0,81.34,74,67,11.01
461,Abu Dhabi,AE,2021-05-31 15:26:00,clear sky,24.4667,54.3667,95.11,59,0,11.74
462,Chulym,RU,2021-05-31 15:26:42,scattered clouds,55.0997,80.9572,70.03,61,27,13.94
463,Waingapu,ID,2021-05-31 15:26:42,broken clouds,-9.6567,120.2641,75.85,86,59,4.43
464,Haines Junction,CA,2021-05-31 15:26:42,overcast clouds,60.7522,-137.5108,44.55,76,100,3.44
465,Juli,PE,2021-05-31 15:23:09,overcast clouds,-16.2167,-69.45,46.47,53,100,3.69
466,Mount Gambier,AU,2021-05-31 15:26:43,overcast clouds,-37.8333,140.7667,49.91,50,100,11.5
467,Timra,SE,2021-05-31 15:26:43,overcast clouds,62.487,17.3257,58.71,58,100,8.05
468,Faranah,GN,2021-05-31 15:26:44,overcast clouds,10.0404,-10.7434,90.61,44,92,7.52
469,Chittaurgarh,IN,2021-05-31 15:26:44,overcast clouds,24.8833,74.6333,97.18,22,93,7.02
470,Kloulklubed,PW,2021-05-31 15:26:44,overcast clouds,7.0419,134.2556,81.1,77,100,16.91
471,Hvolsvollur,IS,2021-05-31 15:26:45,light rain,63.7533,-20.2243,48.81,66,95,17.78
472,Huarmey,PE,2021-05-31 15:23:11,overcast clouds,-10.0681,-78.1522,68.97,79,93,8.57
473,Te Anau,NZ,2021-05-31 15:26:39,broken clouds,-45.4167,167.7167,40.33,92,55,3.04
474,La Ronge,CA,2021-05-31 15:26:45,overcast clouds,55.1001,-105.2842,64.62,42,90,6.91
475,Ponta Delgada,PT,2021-05-31 15:25:34,scattered clouds,37.7333,-25.6667,68.72,77,40,20.71
476,Yarada,IN,2021-05-31 15:26:46,mist,17.65,83.2667,88.12,79,40,9.62
477,Lorengau,PG,2021-05-31 15:22:22,overcast clouds,-2.0226,147.2712,80.26,86,100,9.6
478,Ankang,CN,2021-05-31 15:26:46,light rain,32.68,109.0172,71.65,79,91,4.03
479,Vaitape,PF,2021-05-31 15:26:46,overcast clouds,-16.5167,-151.75,78.37,67,100,14.43
480,Muhos,FI,2021-05-31 15:26:47,overcast clouds,64.808,25.9931,63.9,41,91,7.4
481,Saint-Georges,GD,2021-05-31 15:26:47,few clouds,12.0564,-61.7485,85.68,70,20,23.02
482,Shar,KZ,2021-05-31 15:26:47,scattered clouds,49.5886,81.0453,68.25,44,50,3.2
483,Hovd,MN,2021-05-31 15:26:48,clear sky,48.0056,91.6419,53.4,35,0,7.18
484,Cabinda,AO,2021-05-31 15:22:23,broken clouds,-5.55,12.2,84.34,74,75,6.91
485,Olovo,BA,2021-05-31 15:26:48,overcast clouds,44.13,18.5828,56.71,91,94,5.53
486,Pangnirtung,CA,2021-05-31 15:23:45,few clouds,66.1451,-65.7125,32.0,100,20,10.36
487,Utrecht,NL,2021-05-31 15:26:21,clear sky,52.0,5.25,76.98,42,0,5.01
488,Rockport,US,2021-05-31 15:26:49,scattered clouds,28.0206,-97.0544,85.01,77,40,4.0
489,Wanning,CN,2021-05-31 15:26:49,overcast clouds,18.8003,110.3967,83.34,88,86,10.71
490,Cedar City,US,2021-05-31 15:26:50,clear sky,37.6775,-113.0619,69.4,18,1,0.0
491,Morinville,CA,2021-05-31 15:26:50,overcast clouds,53.8001,-113.652,62.76,57,90,8.99
492,Kamenskiy,RU,2021-05-31 15:26:50,overcast clouds,50.8855,45.488,67.5,77,100,8.05
493,Dukat,RU,2021-05-31 15:26:51,broken clouds,62.55,155.55,32.23,82,64,6.33
494,Edson,CA,2021-05-31 15:26:51,scattered clouds,53.5835,-116.4356,59.14,51,40,4.61
495,Yulara,AU,2021-05-31 15:26:50,overcast clouds,-25.2406,130.9889,60.64,33,90,4.61
496,Chifeng,CN,2021-05-31 15:26:52,overcast clouds,42.2683,118.9636,61.47,62,100,16.37
497,Butterworth,MY,2021-05-31 15:26:52,few clouds,5.3991,100.3638,86.05,79,20,4.61
498,Chlorakas,CY,2021-05-31 15:26:52,few clouds,34.8042,32.4083,77.54,61,20,14.23
499,Evensk,RU,2021-05-31 15:26:53,overcast clouds,61.95,159.2333,40.05,82,97,6.96
500,Betsiamites,CA,2021-05-31 15:26:53,overcast clouds,48.9413,-68.646,48.29,97,100,8.99
501,Tazmalt,DZ,2021-05-31 15:26:53,overcast clouds,36.3868,4.3989,92.98,23,95,11.21
502,Kamen-Rybolov,RU,2021-05-31 15:26:54,broken clouds,44.7481,132.0403,50.49,90,78,11.54
503,Sal Rei,CV,2021-05-31 15:26:54,broken clouds,16.1833,-22.9167,77.56,65,75,14.97
504,Winnemucca,US,2021-05-31 15:23:40,clear sky,40.973,-117.7357,65.1,31,1,3.67
505,Furano,JP,2021-05-31 15:26:55,scattered clouds,43.2818,142.4743,34.11,96,26,1.05
506,Alexandria,EG,2021-05-31 15:22:45,clear sky,31.2156,29.9553,79.34,53,0,13.8
507,Otatitlan,MX,2021-05-31 15:26:55,broken clouds,18.2,-96.0333,85.24,63,72,5.39
508,Porosozero,RU,2021-05-31 15:26:55,overcast clouds,62.7191,32.727,54.3,54,100,5.17
509,Kadom,RU,2021-05-31 15:26:56,overcast clouds,54.5592,42.4675,45.21,77,100,8.52
510,Myaundzha,RU,2021-05-31 15:26:56,overcast clouds,63.0494,147.1858,43.2,85,100,4.43
511,Marzuq,YE,2021-05-31 15:26:57,broken clouds,14.4,46.4667,92.17,12,65,4.52
512,Pelaya,CO,2021-05-31 15:26:57,overcast clouds,8.6882,-73.6645,88.03,58,90,2.46
513,Portobelo,PA,2021-05-31 15:26:58,scattered clouds,9.55,-79.65,86.83,79,46,12.12
514,Izyum,UA,2021-05-31 15:26:58,light rain,49.2088,37.2485,61.47,75,100,10.94
515,Pushchino,RU,2021-05-31 15:26:58,overcast clouds,54.8339,37.6264,53.35,79,100,6.76
516,Shaoyang,CN,2021-05-31 15:26:59,clear sky,27.2315,111.4525,73.47,91,6,3.47
517,Joyabaj,GT,2021-05-31 15:26:59,broken clouds,14.995,-90.8061,74.14,71,78,2.95
518,Ternate,ID,2021-05-31 15:26:59,overcast clouds,0.8,127.4,82.08,78,100,7.96
519,Mareeba,AU,2021-05-31 15:27:00,broken clouds,-17.0,145.4333,66.92,92,84,2.17
520,San Joaquin,US,2021-05-31 15:27:00,clear sky,37.9333,-121.3011,80.37,51,1,0.0
521,Pastos Bons,BR,2021-05-31 15:27:00,clear sky,-6.6017,-44.0767,91.47,33,10,7.25
522,Saint-Lo,FR,2021-05-31 15:27:01,clear sky,49.1162,-1.0903,75.63,48,1,11.14
523,Angola,AO,2021-05-31 15:27:02,scattered clouds,-12.5,18.5,80.44,17,48,4.63
524,Dwarka,IN,2021-05-31 15:25:16,few clouds,22.2394,68.9678,83.64,85,13,20.76
